pixel (22, 28) ray: [o=(0, 0, 0), d=(28, 22, 0)
pixel (22, 29) ray: [o=(0, 0, 0), d=(29, 22, 0)
pixel (22, 30) ray: [o=(0, 0, 0), d=(30, 22, 0)
pixel (22, 31) ray: [o=(0, 0, 0), d=(31, 22, 0)
pixel (22, 32) ray: [o=(0, 0, 0), d=(32, 22, 0)
pixel (22, 33) ray: [o=(0, 0, 0), d=(33, 22, 0)
pixel (22, 34) ray: [o=(0, 0, 0), d=(34, 22, 0)
pixel (22, 35) ray: [o=(0, 0, 0), d=(35, 22, 0)
pixel (22, 36) ray: [o=(0, 0, 0), d=(36, 22, 0)
pixel (22, 37) ray: [o=(0, 0, 0), d=(37, 22, 0)
pixel (22, 38) ray: [o=(0, 0, 0), d=(38, 22, 0)
pixel (22, 39) ray: [o=(0, 0, 0), d=(39, 22, 0)
pixel (21, 0) ray: [o=(0, 0, 0), d=(0, 21, 0)
pixel (21, 1) ray: [o=(0, 0, 0), d=(1, 21, 0)
pixel (21, 2) ray: [o=(0, 0, 0), d=(2, 21, 0)
pixel (21, 3) ray: [o=(0, 0, 0), d=(3, 21, 0)
pixel (21, 4) ray: [o=(0, 0, 0), d=(4, 21, 0)
pixel (21, 5) ray: [o=(0, 0, 0), d=(5, 21, 0)
pixel (21, 6) ray: [o=(0, 0, 0), d=(6, 21, 0)
pixel (21, 7) ray: [o=(0, 0, 0), d=(7, 21, 0)
pixel (21, 8) ray: [o=(0, 0, 0), d=(8, 21, 0)
pixel (21, 9) ray: [o=(0, 0, 0), d=(9, 21, 0)
pixel (21, 10) ray: [o=(0, 0, 0), d=(10, 21, 0)
pixel (21, 11) ray: [o=(0, 0, 0), d=(11, 21, 0)
pixel (21, 12) ray: [o=(0, 0, 0), d=(12, 21, 0)
pixel (21, 13) ray: [o=(0, 0, 0), d=(13, 21, 0)
pixel (21, 14) ray: [o=(0, 0, 0), d=(14, 21, 0)
pixel (21, 15) ray: [o=(0, 0, 0), d=(15, 21, 0)
pixel (21, 16) ray: [o=(0, 0, 0), d=(16, 21, 0)
pixel (21, 17) ray: [o=(0, 0, 0), d=(17, 21, 0)
pixel (21, 18) ray: [o=(0, 0, 0), d=(18, 21, 0)
pixel (21, 19) ray: [o=(0, 0, 0), d=(19, 21, 0)
pixel (21, 20) ray: [o=(0, 0, 0), d=(20, 21, 0)
pixel (21, 21) ray: [o=(0, 0, 0), d=(21, 21, 0)
pixel (21, 22) ray: [o=(0, 0, 0), d=(22, 21, 0)
